_id,ID_ACTIVIDAD,NOMBRE,ID_EVENTO,EVENTO,DESCRIPCION,ACCESO_MIN,ID_LUGAR,OTROS_LUGARES,HORARIO,TELEFONO,F_INICIO,F_FIN,DESTINATARIOS,DESTINATARIOS_DESCRIPCION,DIRECCION_WEB,E_MAIL,CATEGORIA,ESPECIALIDAD,ORGANIZA
11,99984,"<B>Las Aventuras de ""El Principito""<b>",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"&#8203;Nuestra obra especialmente diseñada para niños de infantil y primaria. Basada en el texto de Saint-Exupery,  los chicos y chicas se sumergen en  un viaje junto al Principito, al aviador, al mago, al zorro y la rosa, un viaje lleno de diversion, totalmente interactivo, y lleno de música, baile y valores, en busca de la verdadera felicidad.<BR><BR>
&#8203;
El libreto original está en español-inglés-francés aunque se puede variar y hacerlo todo en español para familias o todo en inglés para centros totalmente bilingües si así lo desean. ",S,2770,"",18:30 horas,"",2020-01-17 00:00:00,2020-01-17 00:00:00,TE,TODAS LAS EDADES,www.cantaingles.wixsite.com/misitio,cantaingles@hotmail.com,Espectaculos,Teatro,CANTAINGLÉS PRODUCTIONS
12,99984,"<B>Las Aventuras de ""El Principito""<b>",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"&#8203;Nuestra obra especialmente diseñada para niños de infantil y primaria. Basada en el texto de Saint-Exupery,  los chicos y chicas se sumergen en  un viaje junto al Principito, al aviador, al mago, al zorro y la rosa, un viaje lleno de diversion, totalmente interactivo, y lleno de música, baile y valores, en busca de la verdadera felicidad.<BR><BR>
&#8203;
El libreto original está en español-inglés-francés aunque se puede variar y hacerlo todo en español para familias o todo en inglés para centros totalmente bilingües si así lo desean. ",S,2770,"",18:30 horas,"",2020-01-17 00:00:00,2020-01-17 00:00:00,TE,TODAS LAS EDADES,www.cantaingles.wixsite.com/misitio,cantaingles@hotmail.com,TemasWeb,Ocio y Turismo,CANTAINGLÉS PRODUCTIONS
13,99984,"<B>Las Aventuras de ""El Principito""<b>",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"&#8203;Nuestra obra especialmente diseñada para niños de infantil y primaria. Basada en el texto de Saint-Exupery,  los chicos y chicas se sumergen en  un viaje junto al Principito, al aviador, al mago, al zorro y la rosa, un viaje lleno de diversion, totalmente interactivo, y lleno de música, baile y valores, en busca de la verdadera felicidad.<BR><BR>
&#8203;
El libreto original está en español-inglés-francés aunque se puede variar y hacerlo todo en español para familias o todo en inglés para centros totalmente bilingües si así lo desean. ",S,2770,"",18:30 horas,"",2020-01-17 00:00:00,2020-01-17 00:00:00,TE,TODAS LAS EDADES,www.cantaingles.wixsite.com/misitio,cantaingles@hotmail.com,TemasWeb,Cultura y educaci¿n,CANTAINGLÉS PRODUCTIONS
14,100736,"SESIÓN DOBLE DE TEATRO:<B> ""LA CASA DE BERNARDA ALBA""</b> y<b>""DOCE HOMBRES SIN PIEDAD""</B> -  COMEDIANTES MALAGUEÑOS",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>COMEDIANTES MALAGUEÑOS</b><br><br>

<b>LA CASA DE BERNARDA ALBA</b><br>Los días 27, 28 y 29 de Febrero a las 18:00 h. en La Caja Blanca. #SESIONDOBLE. Adaptación y dirección de Cristina Navarro sobre el original de Federico García Lorca.<br><br>

<b>Sinopsis</b><br><BR>
Bernarda Alba, tras enviudar por segunda vez, impone un luto riguroso, durante ocho años, a ella y a sus cinco hijas (Angustias, Magdalena, Amelia, Martirio y Adela), y se encierran en la casa.<br><br>
Una drama rural de Federico García Lorca en la que la represión más absoluta de la matriarca ahoga y aplasta la vida y las ansias de libertad, además de fomentar los celos, la envidia y la maldad entre sus hijas, desencadenando la tragedia.<br><br>

<b>DOCE HOMBRES SIN PIEDAD</b><br>Los días 27, 28 y 29 de febrero a las 21h en La Caja Blanca #SESIONDOBLE
Adaptación y dirección de Cristina Navarro sobre el original de Reginald Rose<br><br>

<b>Sinopsis</b><br><BR>
Doce miembros de un jurado deben juzgar a un adolescente acusado de haber matado a su padre. Un caso aparentemente claro de culpabilidad se convierte en una lucha de argumentos, prejuicios y valores, cuando aparece la duda razonable.<br>
Un ""tour de force"" entre doce personajes que deben decidir el destino de un joven, mientras intentan comprenderse a sí mismos.<br><br>

APTO PARA TODOS LOS PÚBLICOS<br><br>

www.facebook.com/ComediantesMalaguenosTeatro<BR><BR>

<b>TRES MODALIDADES:</b> <br><br>

1. VENTA INDIVIDUAL<br><br>

- Una entrada a  15 euros cada una en: www.entradium.com, en los siguientes enlaces:<br>
- ""La Casa de Bernarda Alba"": https://bit.ly/30lTYyn<br>
- ""Doce hombres sin piedad"": https://bit.ly/35V4hLc<br>
- En la librería Áncora (Plaza Uncibay, 9 Málaga).<br>
- En taquilla desde una hora antes de que comience la función.<br><br>

2. SESIÓN DOBLE<br><br>

- Dos funciones el mismo día a un precio de 20 euros, reservando por WhatsApp al teléfono 636 44 91 85.<br>
- Ó en taquilla desde una hora antes de que comience la función.<br><br>

3. PROMO JOVEN<br><br>
Si tienes 30 años o menos, puedes beneficiarte de esta promoción que consiste en elegir una función a 8 euros, o bien la sesión doble el mismo día, a 10 euros.<br>

Para esta promoción hay que reservar por WhatsApp 636 44 91 85 o en taquilla.<br>
ES OBLIGATORIO acreditar la edad mediante DNI o cualquier otro documento oficial con foto actual, al canjeo de la entrada en taquilla.


",S,2770,"","* 18:00 horas <b>La Casa de Bernarda Alba""</b><br><br>",,,,,,,,,,
15,100719,PROGRAMA DE ACTIVIDADES,42346,"EVENTO SOCIOCULTURAL CARACTERÍSTICO DE LA CULTURA FESTIVA DE NUESTRA CIUDAD MALAGUEÑA, EN EL QUE SE DESARROLLARÁN CONCURSO DE DISFRACES, ALMUERZO POPULAR Y ACTUACIONES DE DIVERSAS MURGAS Y COMPARSAS DEL CARNAVAL DE MÁLAGA","11:30 a 12:00 h. Inscripciones del concurso de disfraces.
12:30 a 14:30 h. y 15:30 a 16:30 h. Talleres de máscaras , maquillaje y llaveros (gratis)
12:00 a 17:00 horas. Castillos hinchables (gratis)
12:00 a 13:30 h. XX Concurso de disfraces
Premio individual: infantil  y adulto.
Premio grupo.
13:00 a 14:00 horas. Photocall con personajes animados
13:30 a 14:00 h. Murga infantil
14:00 h. Entrega premios del xx concurso disfraces.
14:15 a 14:45 h. Murga a. de mayores del distrito.
14:30 horas. Degustación de paella gratis a cargo de la Hermandad de la Alegría.
A partir de 14:45 h.   Murgas
16:15 h. Show brasileño
17:15 h. Cierre de fiesta

Barra del evento a cargo y a beneficio de la Hermandad Virgen de la Alegría.

",S,0,Parque de la Alegria. (Camino de Casabermeja nº43),11.30 A 17.15H,951928954,2020-02-01 00:00:00,2020-02-01 00:00:00,TE,TODAS LAS EDADES,www.malaga.eu,animacionjmd301@malaga.eu,Fiestas populares,Carnaval,"JUNTA MUNICIPAL DE DISTRITO Nº3, CIUDAD JARDÍN.
Fundación Ciudadana del Carnaval de Málaga

"
16,100736,"SESIÓN DOBLE DE TEATRO:<B> ""LA CASA DE BERNARDA ALBA""</b> y<b>""DOCE HOMBRES SIN PIEDAD""</B> -  COMEDIANTES MALAGUEÑOS",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>COMEDIANTES MALAGUEÑOS</b><br><br>

<b>LA CASA DE BERNARDA ALBA</b><br>Los días 27, 28 y 29 de Febrero a las 18:00 h. en La Caja Blanca. #SESIONDOBLE. Adaptación y dirección de Cristina Navarro sobre el original de Federico García Lorca.<br><br>

<b>Sinopsis</b><br><BR>
Bernarda Alba, tras enviudar por segunda vez, impone un luto riguroso, durante ocho años, a ella y a sus cinco hijas (Angustias, Magdalena, Amelia, Martirio y Adela), y se encierran en la casa.<br><br>
Una drama rural de Federico García Lorca en la que la represión más absoluta de la matriarca ahoga y aplasta la vida y las ansias de libertad, además de fomentar los celos, la envidia y la maldad entre sus hijas, desencadenando la tragedia.<br><br>

<b>DOCE HOMBRES SIN PIEDAD</b><br>Los días 27, 28 y 29 de febrero a las 21h en La Caja Blanca #SESIONDOBLE
Adaptación y dirección de Cristina Navarro sobre el original de Reginald Rose<br><br>

<b>Sinopsis</b><br><BR>
Doce miembros de un jurado deben juzgar a un adolescente acusado de haber matado a su padre. Un caso aparentemente claro de culpabilidad se convierte en una lucha de argumentos, prejuicios y valores, cuando aparece la duda razonable.<br>
Un ""tour de force"" entre doce personajes que deben decidir el destino de un joven, mientras intentan comprenderse a sí mismos.<br><br>

APTO PARA TODOS LOS PÚBLICOS<br><br>

www.facebook.com/ComediantesMalaguenosTeatro<BR><BR>

<b>TRES MODALIDADES:</b> <br><br>

1. VENTA INDIVIDUAL<br><br>

- Una entrada a  15 euros cada una en: www.entradium.com, en los siguientes enlaces:<br>
- ""La Casa de Bernarda Alba"": https://bit.ly/30lTYyn<br>
- ""Doce hombres sin piedad"": https://bit.ly/35V4hLc<br>
- En la librería Áncora (Plaza Uncibay, 9 Málaga).<br>
- En taquilla desde una hora antes de que comience la función.<br><br>

2. SESIÓN DOBLE<br><br>

- Dos funciones el mismo día a un precio de 20 euros, reservando por WhatsApp al teléfono 636 44 91 85.<br>
- Ó en taquilla desde una hora antes de que comience la función.<br><br>

3. PROMO JOVEN<br><br>
Si tienes 30 años o menos, puedes beneficiarte de esta promoción que consiste en elegir una función a 8 euros, o bien la sesión doble el mismo día, a 10 euros.<br>

Para esta promoción hay que reservar por WhatsApp 636 44 91 85 o en taquilla.<br>
ES OBLIGATORIO acreditar la edad mediante DNI o cualquier otro documento oficial con foto actual, al canjeo de la entrada en taquilla.


",S,2770,"","* 18:00 horas <b>La Casa de Bernarda Alba""</b><br><br>",,,,,,,,,,
17,99327,<b>3º Día del Pedal del Colegio El Limonar Málaga2020</b>,42087,Recopilación de los eventos correspondientes al 2020.,Prueba Participativa que consiste en un paseo en Bicicleta por el distrito Este  con dos recorridos uno de 7 kilómetros y otro de 3 kilómetros para los menores. La prueba es encapsulada y con una duración de una hora.,S,0,Salida Puerta del Colegio El Limonar llegada Playa de Las Acacias,"","",2020-06-07 00:00:00,2020-06-07 00:00:00,TE,TODAS LAS EDADES,"","",Deportes,Actividades deportivas,""
18,100344,Juego luego piento. B.P.M. alberto Jiménez Fraud,42326,Actividades dedicadas a fomentar la lectura a través de la red de Bibliotecas Públicas Municipales,"Dirigido a: Niños de 4 a 14 años. ENTRADA LIBRE.
Contenido: Juegos para despertar el sentido crítico en los más pequeños.
",S,111,"","a las 17:30

","951 926105
Fechas: 8, 10, 13, 15, 17, 20, 22, 24, 27, 29 y 31 de enero, ",2020-01-10 00:00:00,2020-01-31 00:00:00,IN,INFANTIL,http://bibliotecas.malaga.eu/,biblio.ajimenezfraud@malaga.eu,Cursos y talleres,Literatura,""
19,100345,Cine en tu zona. B.P.M. Alberto Jiménez Fraud,42326,Actividades dedicadas a fomentar la lectura a través de la red de Bibliotecas Públicas Municipales,"Proyecto participativo distribuido en los Distritos, organizado por el Festival de Cine de Málaga en colaboración con la Red de Bibliotecas Públicas Municipales de Málaga.<<br>>
El cine en tu zona<<br>>
Dirigido. Para todo el público. ENTRADA LIBRE.<<br>>
Acceso libre  y gratuito hasta completar aforo
Ciclo de proyecciones de películas presentadas en formato cinefórum.Película: Campeones


",S,111,"","a las 18:00 horas.
","951 926105

",2020-01-28 00:00:00,2020-01-28 00:00:00,TE,TODAS LAS EDADES,http://bibliotecas.malaga.eu/,biblio.ajimenezfraud@malaga.eu,Cine,Cine-fórum,""
20,100346,Taller Escuela de familias. Secretariado Gitano. B.P.M. Alberto Jiménez Fraud,42326,Actividades dedicadas a fomentar la lectura a través de la red de Bibliotecas Públicas Municipales,"Dirigido a: Público adulto. ENTRADA LIBRE.
Contenido: Taller formativo en el que se dan charlas y se hacen actividades para ayudar en la crianza de los hijos y las relaciones familiares.

",S,111,"","a las 10:30 horas
","951 926105
Fechas: 9, 16, 23 y 30 de enero, ",2020-01-16 00:00:00,2020-01-16 00:00:00,AD,ADULTOS,http://bibliotecas.malaga.eu/,biblio.ajimenezfraud@malaga.eu,Cursos y talleres,Literatura,""
21,100347,Taller Escuela de familias. Secretariado Gitano. B.P.M. Alberto Jiménez Fraud,42326,Actividades dedicadas a fomentar la lectura a través de la red de Bibliotecas Públicas Municipales,"Dirigido a: Público adulto. ENTRADA LIBRE.
Contenido: Taller formativo en el que se dan charlas y se hacen actividades para ayudar en la crianza de los hijos y las relaciones familiares.

2020/01/10 11:15:49",S,111,"","a las 10:30 horas
","951 926105
Fechas: 9, 16, 23 y 30 de enero, ",2020-01-23 00:00:00,2020-01-23 00:00:00,AD,ADULTOS,http://bibliotecas.malaga.eu/,biblio.ajimenezfraud@malaga.eu,Cursos y talleres,Literatura,""
22,100348,Taller Escuela de familias. Secretariado Gitano. B.P.M. Alberto Jiménez Fraud,42326,Actividades dedicadas a fomentar la lectura a través de la red de Bibliotecas Públicas Municipales,"Dirigido a: Público adulto. ENTRADA LIBRE.
Contenido: Taller formativo en el que se dan charlas y se hacen actividades para ayudar en la crianza de los hijos y las relaciones familiares.

2020/01/10 11:15:49 2020/01/10 11:16:13",S,111,"","a las 10:30 horas
","951 926105
Fechas: 9, 16, 23 y 30 de enero, ",2020-01-30 00:00:00,2020-01-30 00:00:00,AD,ADULTOS,http://bibliotecas.malaga.eu/,biblio.ajimenezfraud@malaga.eu,Cursos y talleres,Literatura,""
23,100349,Punto donación de sangre. Actividad social. B.P.M. José Moreno Villa,42326,Actividades dedicadas a fomentar la lectura a través de la red de Bibliotecas Públicas Municipales,"Dirigido a: Público adulto. ENTRADA LIBRE.<<br>>
Contenido: A través del Centro Regional de Transfusión Sanguínea y Banco Sectorial de Tejidos de Málaga, se establece a la Biblioteca José Moreno Villa como lugar de colecta del Distrito de Churriana.
Para más información: www.donantesmalaga.org
",S,118,"","de 10:30 a 13:30 y de 17:00 a 21:00 horas.
"," 951 92 6177
Fecha: 10 de enero, ",2020-01-10 00:00:00,2020-01-10 00:00:00,AD,ADULTOS,http://bibliotecas.malaga.eu/,biblio.jmorenovilla@malaga.eu,Otros eventos,Otros,""
24,100380,<B>FESTIVAL DE TEATRO DE MÁLAGA - OFF. PROGRAMA ESTRENOS AYUDAS A LA PRODUCCIÓN 2019. CICLO ESCENA JOVEN 2020 </B> ,41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>COMPAÑÍA COLECTIVO DE JÓVENES: ""DANZA-TEATRO TEATINOS""</b><BR><BR>
<B>OBRA: ABSURDO CABARET </B> - MUSICAL-CABARET<BR><BR>
<b>""ABSURDO CABARET""</b><BR><BR>

Es una obra de Teatro Musical con formato de Performance.<BR>
Basada en un guion original, narra la desaparición de una bailarina en Madrid y su búsqueda en un mundo fantástico llamado ""EL LABERINTO""<BR><BR>

https://www.facebook.com/javiermunoz.bailemusicales",S,2770,"",20:30 horas,"951 92 60 98
",2020-02-07 00:00:00,2020-02-07 00:00:00,AD,ADULTOS,www.teatrocervantes.com/es/genero/teatro/37-festival-de-teatro/off-auditorio-de-la-caja-blanca-617,atencioncolectivos@teatrocervantes.es,TemasWeb,Cultura y educaci¿n,FESTIVAL TEATRO DE MÁLAGA
25,100380,<B>FESTIVAL DE TEATRO DE MÁLAGA - OFF. PROGRAMA ESTRENOS AYUDAS A LA PRODUCCIÓN 2019. CICLO ESCENA JOVEN 2020 </B> ,41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>COMPAÑÍA COLECTIVO DE JÓVENES: ""DANZA-TEATRO TEATINOS""</b><BR><BR>
<B>OBRA: ABSURDO CABARET </B> - MUSICAL-CABARET<BR><BR>
<b>""ABSURDO CABARET""</b><BR><BR>

Es una obra de Teatro Musical con formato de Performance.<BR>
Basada en un guion original, narra la desaparición de una bailarina en Madrid y su búsqueda en un mundo fantástico llamado ""EL LABERINTO""<BR><BR>

https://www.facebook.com/javiermunoz.bailemusicales",S,2770,"",20:30 horas,"951 92 60 98
",2020-02-07 00:00:00,2020-02-07 00:00:00,AD,ADULTOS,www.teatrocervantes.com/es/genero/teatro/37-festival-de-teatro/off-auditorio-de-la-caja-blanca-617,atencioncolectivos@teatrocervantes.es,Espectaculos,Musical,FESTIVAL TEATRO DE MÁLAGA
26,100380,<B>FESTIVAL DE TEATRO DE MÁLAGA - OFF. PROGRAMA ESTRENOS AYUDAS A LA PRODUCCIÓN 2019. CICLO ESCENA JOVEN 2020 </B> ,41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>COMPAÑÍA COLECTIVO DE JÓVENES: ""DANZA-TEATRO TEATINOS""</b><BR><BR>
<B>OBRA: ABSURDO CABARET </B> - MUSICAL-CABARET<BR><BR>
<b>""ABSURDO CABARET""</b><BR><BR>

Es una obra de Teatro Musical con formato de Performance.<BR>
Basada en un guion original, narra la desaparición de una bailarina en Madrid y su búsqueda en un mundo fantástico llamado ""EL LABERINTO""<BR><BR>

https://www.facebook.com/javiermunoz.bailemusicales",S,2770,"",20:30 horas,"951 92 60 98
",2020-02-07 00:00:00,2020-02-07 00:00:00,AD,ADULTOS,www.teatrocervantes.com/es/genero/teatro/37-festival-de-teatro/off-auditorio-de-la-caja-blanca-617,atencioncolectivos@teatrocervantes.es,TemasWeb,Juventud,FESTIVAL TEATRO DE MÁLAGA
27,100073,"<B>FESTIVAL DE COPLA ""EL AIRE DE TU PALIO""</B> - GALA BENÉFICA<BR> - EVENTO ANULADO",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>Festival de Copla</b> donde actuaran diferentes artistas malagueños, así como la participación de un grupo de baile de la <b>Asociación Cultural de Danza ""A-Pasion-Arte""</b> para amenizar algunos temas.<br><br>

La realización de este evento viene precedida de una serie de daños ocasionados por las fuertes lluvias que
sufrimos en Málaga a principios del otoño y por las cuales sufrimos daños en nuestras dependencias donde se encontraban todas nuestras pertenencias, enseres, ropajes, etc.<br><br>

Las entradas a este evento tendrán un carácter benéfico, ya que, la recaudación del evento va destina a la reparación de daños materiales y adecuación del espacio, mencionado antes, para no sufrir, de nuevo, estas lluvias futuras.<br><br>
https://es-la.facebook.com/llagaybuenafeoficial/ ",S,2770,"",20:00 horas, 617741166  -  617555664,2020-01-18 00:00:00,2020-01-18 00:00:00,TE,TODAS LAS EDADES,www.llagaybuenafe.jimdofree.com/ ,buenafeconfraternidad@gmail.com,Perfiles,Jubilado,Asociación de la Futura Confraternidad de Jesús Nazareno de la Llaga en el Hombro y Mª Stma. de la Buena Fe. 
28,100073,"<B>FESTIVAL DE COPLA ""EL AIRE DE TU PALIO""</B> - GALA BENÉFICA<BR> - EVENTO ANULADO",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>Festival de Copla</b> donde actuaran diferentes artistas malagueños, así como la participación de un grupo de baile de la <b>Asociación Cultural de Danza ""A-Pasion-Arte""</b> para amenizar algunos temas.<br><br>

La realización de este evento viene precedida de una serie de daños ocasionados por las fuertes lluvias que
sufrimos en Málaga a principios del otoño y por las cuales sufrimos daños en nuestras dependencias donde se encontraban todas nuestras pertenencias, enseres, ropajes, etc.<br><br>

Las entradas a este evento tendrán un carácter benéfico, ya que, la recaudación del evento va destina a la reparación de daños materiales y adecuación del espacio, mencionado antes, para no sufrir, de nuevo, estas lluvias futuras.<br><br>
https://es-la.facebook.com/llagaybuenafeoficial/ ",S,2770,"",20:00 horas, 617741166  -  617555664,2020-01-18 00:00:00,2020-01-18 00:00:00,TE,TODAS LAS EDADES,www.llagaybuenafe.jimdofree.com/ ,buenafeconfraternidad@gmail.com,TemasWeb,Cultura y educaci¿n,Asociación de la Futura Confraternidad de Jesús Nazareno de la Llaga en el Hombro y Mª Stma. de la Buena Fe. 
29,100073,"<B>FESTIVAL DE COPLA ""EL AIRE DE TU PALIO""</B> - GALA BENÉFICA<BR> - EVENTO ANULADO",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>Festival de Copla</b> donde actuaran diferentes artistas malagueños, así como la participación de un grupo de baile de la <b>Asociación Cultural de Danza ""A-Pasion-Arte""</b> para amenizar algunos temas.<br><br>

La realización de este evento viene precedida de una serie de daños ocasionados por las fuertes lluvias que
sufrimos en Málaga a principios del otoño y por las cuales sufrimos daños en nuestras dependencias donde se encontraban todas nuestras pertenencias, enseres, ropajes, etc.<br><br>

Las entradas a este evento tendrán un carácter benéfico, ya que, la recaudación del evento va destina a la reparación de daños materiales y adecuación del espacio, mencionado antes, para no sufrir, de nuevo, estas lluvias futuras.<br><br>
https://es-la.facebook.com/llagaybuenafeoficial/ ",S,2770,"",20:00 horas, 617741166  -  617555664,2020-01-18 00:00:00,2020-01-18 00:00:00,TE,TODAS LAS EDADES,www.llagaybuenafe.jimdofree.com/ ,buenafeconfraternidad@gmail.com,Colectivo,Juvenil,Asociación de la Futura Confraternidad de Jesús Nazareno de la Llaga en el Hombro y Mª Stma. de la Buena Fe. 
30,99866,"<b>LA CASA DE LA HONESTA</b> - Grupo Independiente de Teatro ""NEUQUEN TEATRO""",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"La Compañía <b>NEUQUEN TEATRO</b> estrena, en esta ocasión, una nueva pieza teatral: La Casa de la Honesta. Esta obra inédita es un drama situado temporalmente en los años finales del siglo XV, en la Granada nazarí, aunque la narración pretende una reflexión atemporal en torno a temas recurrentes y universales: el poder, la ambición, la deslealtad, la traición, la codicia, el amor, el destino... <br><BR>

La casa de la honesta es un montaje precedido por una intensa trilogía familiar,  cuyas puestas en escena (El Vuelo,  El Suelo y El Duelo, dedicados, respectivamente, a la figura del ""Padre"", la ""Madre"" y ""La familia""),  se representaron en la Facultad de Letras de la U.M.A., en el Teatro municipal de Arroyo de la Miel  y en la Caja Blanca de Málaga, en 2013, 2017 y 2018 con gran afluencia de público. NEUQUEN TEATRO participó en el OFF 35 Festival de Teatro de Málaga, de 2017 y 2018.<br><BR>

La casa de la honesta es una dramatización subjetiva de los acontecimientos históricos que se produjeron en la confrontación del reino de Granada con  los reinos de Castilla y Aragón, entre los años 1480 y 1492, aunque desvinculada del anecdotario común de este episodio, por lo que se refiere a valoraciones, episodios o hechos históricos veraces. La casa de la Honesta, se sitúa en aquellos tiempos pero recurre a los espacios de la intimidad y lo imaginado para afrontar una visión diferente a lo narrado hasta ahora.<br><BR>

La obra abandona la perspectiva patriarcal que suele dotar a los hombres un papel decisivo en este tipo de textos de alusión histórica, para dar realce y protagonismo a las mujeres que vivieron aquellos acontecimientos y el autor les da voz, por primera vez, situándolas en el primer término de la narración y concediéndoles un rol primigenio en los entresijos y meollos de la ambición y la lucha por el poder. Ahora las mujeres: la madre de Boabdil (Aixa Fátima), la amante del rey musulmán (Isabel de Solís), la esposa de Boabdil (Almoraima), la reina Isabel de Castilla, etc¿ tendrán papeles relevantes en este drama intemporal de sospechas, intrigas, miedos, celos, rencores. Los hombres, tradicionales personajes principales del teatro clásico, serán ahora satélites luminosos u oscurecidos por los hilos y los caprichos del destino...y por los manejos y las tramas de las mujeres. <br><BR>

Volvemos a encontrarnos con una novedosa puesta en escena de una pieza teatral inédita y original, escrita y dirigida por Pedro Castañeda Navarro.<br><BR>

La casa de la honesta, plantea cuatro actos con diferentes escenas cada uno de ellos, con una duración aproximada de dos horas. Los cuatro actos, planteados en estructura como un esquema habitual, jugaran empero con el recorrido lineal del tiempo e hilvanarán situaciones y acontecimientos de una manera muy libre; como en los sueños, donde todo ocurre según el arbitrio del soñante o de los personajes.<br><BR>

La obra irá marcando distintas pulsiones en los diferentes intérpretes, dentro de la esfera de los impulsos vitales, como el amor,  el odio, la ira,  la envidia, los celos..., según los rasgos característicos de cada personalidad y sobre todo el afán por el poder y la codicia.<br><BR>

Estará representada por 10 intérpretes y cuenta con cuatro miembros del equipo técnico, escenografía, diseño y montaje (70% estudiantes o jóvenes licenciados de las Facultades de la UMA de Filosofía y Letras, Ciencias de la Comunicación y Bellas Artes. La duración es de dos horas, aproximadamente y el montaje escénico es simple y minimalista. NEUQUEN TEATRO  está co-dirigido por Pedro Castañeda Navarro y Rosa Hernández Pallarés y el autor y director de la obra es Pedro Castañeda Navarro.<br><br>
<B>NO RECOMENDADA PARA MENORES DE 14 AÑOS</B>
",S,2770,"",20:30 horas,"",2020-01-09 00:00:00,2020-01-09 00:00:00,TE,TODAS LAS EDADES,es-es.facebook.com/Neuquen-Teatro-235070126596968/,neuquen.teatro@gmail.com,TemasWeb,Ocio y Turismo,"Grupo Independiente de Teatro ""NEUQUEN TEATRO""

"
